region,month,x_residual,y_residual,p95_rooftop_mw_raw,deepest_min_demand_raw,beta_p95,p_value,r_squared,n_obs,region_short,region_long
QLD1,2025-12-01,14.550960937514901,-21.433749999978318,4902.0335,3566.3,-0.626698009923798,0.002940713268435349,0.8500738388864943,44,QLD,Queensland
QLD1,2026-01-01,-24.889789062483942,-113.51374999997734,4646.4755000000005,3997.12,-0.626698009923798,0.002940713268435349,0.8500738388864943,44,QLD,Queensland
QLD1,2026-02-01,34.97972343751826,30.226250000022446,4776.716600000001,4195.03,-0.626698009923798,0.002940713268435349,0.8500738388864943,44,QLD,Queensland
QLD1,2026-03-01,-77.8515390624816,-725.0762499999755,4456.8805,3199.26,-0.626698009923798,0.002940713268435349,0.8500738388864943,44,QLD,Queensland
TAS1,2022-08-01,6.297754687499875,-47.66906250000045,113.771,812.89,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2022-09-01,-9.826682812500081,5.005937499999504,129.01975,847.55,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2022-10-01,-13.551245312500043,-167.44656250000003,158.555,619.99,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2022-11-01,-5.700607812499982,1.560937499999909,172.20705,785.3,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2022-12-01,-7.822495312499996,11.063437500000077,180.732,770.52,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2023-01-01,-12.600495312499987,11.788437500000214,177.4915,764.99,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2023-02-01,-9.122320312499909,-133.89906249999967,179.60925,635.06,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2023-03-01,-2.9181203124999513,-1.2015624999994543,177.0025,811.04,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2023-04-01,4.870003125000068,90.80562500000076,153.1593,833.17,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2023-05-01,16.245003125000125,34.78229166666756,135.2945,898.32,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2023-06-01,18.161586458333446,-25.237708333332534,110.12404999999998,954.17,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2023-07-01,13.425669791666735,-76.66104166666594,118.55250000000001,890.68,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2023-08-01,7.965918229166789,-0.964687499998945,143.9135,827.58,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2023-09-01,16.80633072916686,-6.799687499998981,184.1271,803.73,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2023-10-01,5.709418229166914,87.35781250000139,206.29000000000002,842.78,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2023-11-01,8.239605729166925,62.45531250000124,214.6216,814.18,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2023-12-01,-2.0803317708330837,102.80781250000155,214.9485,830.25,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2024-01-01,3.6411682291669365,14.412812500001678,222.2075,735.6,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2024-02-01,6.023093229167017,78.8453125000018,223.229,815.79,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2024-03-01,1.3415432291670015,61.95281250000187,209.7365,842.18,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2024-04-01,-4.039783333332991,-219.71999999999775,172.72385,490.63,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2024-05-01,-2.1988333333329706,-103.79333333333102,145.325,727.73,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2024-06-01,-6.71359999999963,58.346666666668966,113.72319999999999,1005.74,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2024-07-01,-3.7881666666663705,85.07333333333554,129.813,1020.4,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2024-08-01,-14.263418229166291,72.70968750000236,150.1585,869.24,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2024-09-01,-3.44670572916624,11.96468750000247,192.34839999999997,790.48,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2024-10-01,-7.351918229166188,55.602187500002856,221.703,779.01,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2024-11-01,2.3461192708338388,91.64968750000276,237.20245,811.36,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2024-12-01,3.5028317708338363,-23.097812499997076,249.006,672.33,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2025-01-01,3.095831770833854,3.2171875000030923,250.1365,692.39,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2025-02-01,-2.6729432291660373,46.20968750000327,243.00730000000001,751.14,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2025-03-01,0.5652067708339246,36.71718750000332,237.4345,784.93,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2025-04-01,-0.8302197916660816,128.9143750000036,204.40775,807.25,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2025-05-01,-14.046169791666017,69.01104166667028,161.952,868.52,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2025-06-01,-11.447986458332679,-33.10895833332961,137.46315,882.27,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2025-07-01,-9.637503124999427,-8.412291666663009,152.438,894.9,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2025-08-01,-0.0002546874993356596,-24.075937499996144,192.89600000000002,740.44,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2025-09-01,-3.532942187499316,-10.170937499996171,220.73649999999998,736.33,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2025-10-01,15.19374531250071,24.48656250000431,272.72299999999996,715.88,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2025-11-01,-4.885117187499247,-155.66593749999583,258.44554999999997,532.03,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2025-12-01,6.399995312500778,-90.77343749999568,280.3775,572.64,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2026-01-01,5.863495312500788,-29.418437499995548,281.37850000000003,627.74,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2026-02-01,5.772170312500805,8.844062500004725,279.92674999999997,681.76,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
TAS1,2026-03-01,1.0113703125008442,-97.46843749999516,266.355,618.73,0.7675071360186325,0.4810849169920889,0.547456339961057,44,TAS,Tasmania
